ts_iso,target,rtt_ms
2026-03-18T17:40:13.912246+00:00,1.1.1.1,11.6
2026-03-18T17:40:14.115490+00:00,1.1.1.1,12.0
2026-03-18T17:40:14.316281+00:00,1.1.1.1,11.5
2026-03-18T17:40:14.517060+00:00,1.1.1.1,11.1
2026-03-18T17:40:14.716631+00:00,1.1.1.1,10.6
2026-03-18T17:40:14.917592+00:00,1.1.1.1,10.6
2026-03-18T17:40:15.119747+00:00,1.1.1.1,11.4
2026-03-18T17:40:15.325621+00:00,1.1.1.1,11.9
2026-03-18T17:40:15.526533+00:00,1.1.1.1,12.1
2026-03-18T17:40:15.726641+00:00,1.1.1.1,11.9
2026-03-18T17:40:15.927052+00:00,1.1.1.1,12.1
2026-03-18T17:40:16.128446+00:00,1.1.1.1,12.2
2026-03-18T17:40:16.330050+00:00,1.1.1.1,12.2
2026-03-18T17:40:16.533175+00:00,1.1.1.1,12.3
2026-03-18T17:40:16.733486+00:00,1.1.1.1,11.9
2026-03-18T17:40:16.933793+00:00,1.1.1.1,12.3
2026-03-18T17:40:17.139416+00:00,1.1.1.1,12.2
2026-03-18T17:40:17.343763+00:00,1.1.1.1,12.3
2026-03-18T17:40:17.547369+00:00,1.1.1.1,12.0
2026-03-18T17:40:17.749508+00:00,1.1.1.1,12.0
2026-03-18T17:40:17.950627+00:00,1.1.1.1,12.2
2026-03-18T17:40:18.151274+00:00,1.1.1.1,12.1
2026-03-18T17:40:18.356782+00:00,1.1.1.1,12.2
2026-03-18T17:40:18.559511+00:00,1.1.1.1,12.5
2026-03-18T17:40:18.760265+00:00,1.1.1.1,12.1
2026-03-18T17:40:18.963678+00:00,1.1.1.1,12.3
2026-03-18T17:40:19.169041+00:00,1.1.1.1,12.0
2026-03-18T17:40:19.370337+00:00,1.1.1.1,12.0
2026-03-18T17:40:19.576064+00:00,1.1.1.1,12.2
2026-03-18T17:40:19.776306+00:00,1.1.1.1,11.8
2026-03-18T17:40:19.983159+00:00,1.1.1.1,12.3
2026-03-18T17:40:20.184560+00:00,1.1.1.1,12.1
2026-03-18T17:40:20.386251+00:00,1.1.1.1,12.1
2026-03-18T17:40:20.590288+00:00,1.1.1.1,12.0
2026-03-18T17:40:20.790213+00:00,1.1.1.1,11.4
2026-03-18T17:40:20.996818+00:00,1.1.1.1,12.1
2026-03-18T17:40:21.200181+00:00,1.1.1.1,11.9
2026-03-18T17:40:21.400826+00:00,1.1.1.1,11.9
2026-03-18T17:40:21.603084+00:00,1.1.1.1,12.1
2026-03-18T17:40:21.802337+00:00,1.1.1.1,10.7
2026-03-18T17:40:22.006466+00:00,1.1.1.1,12.6
2026-03-18T17:40:22.209532+00:00,1.1.1.1,12.4
2026-03-18T17:40:22.410678+00:00,1.1.1.1,12.3
2026-03-18T17:40:22.616263+00:00,1.1.1.1,12.1
2026-03-18T17:40:22.821459+00:00,1.1.1.1,11.8
2026-03-18T17:40:23.025022+00:00,1.1.1.1,12.3
2026-03-18T17:40:23.230556+00:00,1.1.1.1,12.1
2026-03-18T17:40:23.433261+00:00,1.1.1.1,14.0
2026-03-18T17:40:23.633886+00:00,1.1.1.1,12.5
2026-03-18T17:40:23.837263+00:00,1.1.1.1,12.2
2026-03-18T17:40:24.043086+00:00,1.1.1.1,12.2
2026-03-18T17:40:24.245262+00:00,1.1.1.1,12.3
2026-03-18T17:40:24.447092+00:00,1.1.1.1,11.9
2026-03-18T17:40:24.648433+00:00,1.1.1.1,12.6
2026-03-18T17:40:24.846463+00:00,1.1.1.1,10.0
2026-03-18T17:40:25.081998+00:00,1.1.1.1,43.6
2026-03-18T17:40:25.289231+00:00,1.1.1.1,52.0
2026-03-18T17:40:25.483842+00:00,1.1.1.1,45.9
2026-03-18T17:40:25.700108+00:00,1.1.1.1,55.8
2026-03-18T17:40:25.890649+00:00,1.1.1.1,43.9
2026-03-18T17:40:26.100702+00:00,1.1.1.1,48.6
2026-03-18T17:40:26.317259+00:00,1.1.1.1,59.0
2026-03-18T17:40:26.508713+00:00,1.1.1.1,49.2
2026-03-18T17:40:26.712654+00:00,1.1.1.1,51.3
2026-03-18T17:40:26.924379+00:00,1.1.1.1,60.6
2026-03-18T17:40:27.117429+00:00,1.1.1.1,52.7
2026-03-18T17:40:27.309672+00:00,1.1.1.1,43.0
2026-03-18T17:40:27.519728+00:00,1.1.1.1,52.0
2026-03-18T17:40:27.721525+00:00,1.1.1.1,52.5
2026-03-18T17:40:27.918350+00:00,1.1.1.1,47.8
2026-03-18T17:40:28.130345+00:00,1.1.1.1,57.8
2026-03-18T17:40:28.327639+00:00,1.1.1.1,52.5
2026-03-18T17:40:28.541260+00:00,1.1.1.1,64.2
2026-03-18T17:40:28.744658+00:00,1.1.1.1,64.8
2026-03-18T17:40:28.931381+00:00,1.1.1.1,50.6
2026-03-18T17:40:29.141815+00:00,1.1.1.1,59.7
2026-03-18T17:40:29.327577+00:00,1.1.1.1,43.5
2026-03-18T17:40:29.535862+00:00,1.1.1.1,45.7
2026-03-18T17:40:29.750075+00:00,1.1.1.1,57.3
2026-03-18T17:40:29.951457+00:00,1.1.1.1,58.1
2026-03-18T17:40:30.139092+00:00,1.1.1.1,44.1
2026-03-18T17:40:30.342066+00:00,1.1.1.1,45.3
2026-03-18T17:40:30.554849+00:00,1.1.1.1,52.2
2026-03-18T17:40:30.770039+00:00,1.1.1.1,63.3
2026-03-18T17:40:30.960473+00:00,1.1.1.1,53.4
2026-03-18T17:40:31.151088+00:00,1.1.1.1,43.0
2026-03-18T17:40:31.365603+00:00,1.1.1.1,56.4
2026-03-18T17:40:31.564082+00:00,1.1.1.1,52.9
2026-03-18T17:40:31.776579+00:00,1.1.1.1,60.0
2026-03-18T17:40:31.964284+00:00,1.1.1.1,46.6
2026-03-18T17:40:32.175533+00:00,1.1.1.1,56.3
2026-03-18T17:40:32.375893+00:00,1.1.1.1,50.9
2026-03-18T17:40:32.586413+00:00,1.1.1.1,56.8
2026-03-18T17:40:32.797290+00:00,1.1.1.1,65.2
2026-03-18T17:40:32.984773+00:00,1.1.1.1,48.2
2026-03-18T17:40:33.199388+00:00,1.1.1.1,58.0
2026-03-18T17:40:33.394107+00:00,1.1.1.1,50.2
2026-03-18T17:40:33.609757+00:00,1.1.1.1,60.7
2026-03-18T17:40:33.809639+00:00,1.1.1.1,55.8
2026-03-18T17:40:34.011108+00:00,1.1.1.1,54.8
2026-03-18T17:40:34.210778+00:00,1.1.1.1,52.4
2026-03-18T17:40:34.412043+00:00,1.1.1.1,51.1
2026-03-18T17:40:34.607038+00:00,1.1.1.1,44.3
2026-03-18T17:40:34.823545+00:00,1.1.1.1,56.6
2026-03-18T17:40:35.025849+00:00,1.1.1.1,52.9
2026-03-18T17:40:35.220202+00:00,1.1.1.1,45.7
2026-03-18T17:40:35.421734+00:00,1.1.1.1,46.0
2026-03-18T17:40:35.643533+00:00,1.1.1.1,64.1
2026-03-18T17:40:35.844254+00:00,1.1.1.1,62.9
2026-03-18T17:40:36.034070+00:00,1.1.1.1,49.7
2026-03-18T17:40:36.252128+00:00,1.1.1.1,66.4
2026-03-18T17:40:36.436006+00:00,1.1.1.1,44.5
2026-03-18T17:40:36.641791+00:00,1.1.1.1,48.2
2026-03-18T17:40:36.849089+00:00,1.1.1.1,52.6
2026-03-18T17:40:37.058839+00:00,1.1.1.1,60.8
2026-03-18T17:40:37.255103+00:00,1.1.1.1,53.8
2026-03-18T17:40:37.460481+00:00,1.1.1.1,57.9
2026-03-18T17:40:37.660312+00:00,1.1.1.1,56.2
2026-03-18T17:40:37.876580+00:00,1.1.1.1,66.8
2026-03-18T17:40:38.068174+00:00,1.1.1.1,53.3
2026-03-18T17:40:38.279080+00:00,1.1.1.1,60.6
2026-03-18T17:40:38.468513+00:00,1.1.1.1,47.2
2026-03-18T17:40:38.671069+00:00,1.1.1.1,47.1
2026-03-18T17:40:38.881677+00:00,1.1.1.1,52.2
2026-03-18T17:40:39.083089+00:00,1.1.1.1,47.9
2026-03-18T17:40:39.282294+00:00,1.1.1.1,45.7
2026-03-18T17:40:39.483616+00:00,1.1.1.1,45.5
2026-03-18T17:40:39.691678+00:00,1.1.1.1,47.9
2026-03-18T17:40:39.906459+00:00,1.1.1.1,61.1
2026-03-18T17:40:40.093235+00:00,1.1.1.1,42.6
2026-03-18T17:40:40.309543+00:00,1.1.1.1,57.4
2026-03-18T17:40:40.498853+00:00,1.1.1.1,44.9
2026-03-18T17:40:40.708283+00:00,1.1.1.1,50.7
2026-03-18T17:40:40.915581+00:00,1.1.1.1,56.0
2026-03-18T17:40:41.110349+00:00,1.1.1.1,46.3
2026-03-18T17:40:41.328390+00:00,1.1.1.1,60.1
2026-03-18T17:40:41.533563+00:00,1.1.1.1,64.7
2026-03-18T17:40:41.718650+00:00,1.1.1.1,48.1
2026-03-18T17:40:41.924110+00:00,1.1.1.1,50.1
2026-03-18T17:40:42.127201+00:00,1.1.1.1,52.3
2026-03-18T17:40:42.340294+00:00,1.1.1.1,59.8
2026-03-18T17:40:42.535902+00:00,1.1.1.1,52.2
2026-03-18T17:40:42.738833+00:00,1.1.1.1,50.9
2026-03-18T17:40:42.939394+00:00,1.1.1.1,48.9
2026-03-18T17:40:43.148278+00:00,1.1.1.1,55.0
2026-03-18T17:40:43.346456+00:00,1.1.1.1,52.2
2026-03-18T17:40:43.505976+00:00,1.1.1.1,11.3
2026-03-18T17:40:43.706867+00:00,1.1.1.1,11.3
2026-03-18T17:40:43.907652+00:00,1.1.1.1,11.3
2026-03-18T17:40:44.110274+00:00,1.1.1.1,12.1
2026-03-18T17:40:44.311187+00:00,1.1.1.1,12.0
2026-03-18T17:40:44.513109+00:00,1.1.1.1,12.6
2026-03-18T17:40:44.714300+00:00,1.1.1.1,11.6
2026-03-18T17:40:44.918090+00:00,1.1.1.1,10.8
2026-03-18T17:40:45.124222+00:00,1.1.1.1,10.7
2026-03-18T17:40:45.325258+00:00,1.1.1.1,10.6
2026-03-18T17:40:45.526429+00:00,1.1.1.1,10.8
2026-03-18T17:40:45.730159+00:00,1.1.1.1,11.5
2026-03-18T17:40:45.931684+00:00,1.1.1.1,12.2
2026-03-18T17:40:46.133031+00:00,1.1.1.1,12.2
2026-03-18T17:40:46.333833+00:00,1.1.1.1,11.8
2026-03-18T17:40:46.540513+00:00,1.1.1.1,12.2
2026-03-18T17:40:46.742863+00:00,1.1.1.1,11.2
2026-03-18T17:40:46.945590+00:00,1.1.1.1,12.2
2026-03-18T17:40:47.149879+00:00,1.1.1.1,11.0
2026-03-18T17:40:47.353772+00:00,1.1.1.1,11.8
2026-03-18T17:40:47.555108+00:00,1.1.1.1,11.2
2026-03-18T17:40:47.757471+00:00,1.1.1.1,12.5
2026-03-18T17:40:47.962606+00:00,1.1.1.1,12.2
2026-03-18T17:40:48.165592+00:00,1.1.1.1,13.9
2026-03-18T17:40:48.365229+00:00,1.1.1.1,12.1
2026-03-18T17:40:48.570135+00:00,1.1.1.1,11.4
2026-03-18T17:40:48.775061+00:00,1.1.1.1,11.7
2026-03-18T17:40:48.978996+00:00,1.1.1.1,11.7
2026-03-18T17:40:49.180162+00:00,1.1.1.1,11.5
2026-03-18T17:40:49.383416+00:00,1.1.1.1,11.9
2026-03-18T17:40:49.583720+00:00,1.1.1.1,11.7
2026-03-18T17:40:49.785192+00:00,1.1.1.1,11.6
2026-03-18T17:40:49.990842+00:00,1.1.1.1,11.6
2026-03-18T17:40:50.193336+00:00,1.1.1.1,12.1
2026-03-18T17:40:50.396071+00:00,1.1.1.1,12.1
2026-03-18T17:40:50.596521+00:00,1.1.1.1,11.8
2026-03-18T17:40:50.796632+00:00,1.1.1.1,11.6
2026-03-18T17:40:50.999871+00:00,1.1.1.1,11.6
2026-03-18T17:40:51.204402+00:00,1.1.1.1,11.6
2026-03-18T17:40:51.406667+00:00,1.1.1.1,11.5
2026-03-18T17:40:51.609801+00:00,1.1.1.1,11.5
2026-03-18T17:40:51.814038+00:00,1.1.1.1,11.5
2026-03-18T17:40:52.018325+00:00,1.1.1.1,13.0
2026-03-18T17:40:52.218531+00:00,1.1.1.1,12.0
2026-03-18T17:40:52.419253+00:00,1.1.1.1,11.3
2026-03-18T17:40:52.620556+00:00,1.1.1.1,11.4
2026-03-18T17:40:52.823491+00:00,1.1.1.1,11.1
2026-03-18T17:40:53.026107+00:00,1.1.1.1,11.5
2026-03-18T17:40:53.228572+00:00,1.1.1.1,12.5
2026-03-18T17:40:53.431605+00:00,1.1.1.1,12.2
2026-03-18T17:40:53.637108+00:00,1.1.1.1,12.6
2026-03-18T17:40:53.839629+00:00,1.1.1.1,12.4
2026-03-18T17:40:54.045000+00:00,1.1.1.1,12.1
2026-03-18T17:40:54.248182+00:00,1.1.1.1,12.3
2026-03-18T17:40:54.453422+00:00,1.1.1.1,11.7
2026-03-18T17:40:54.655017+00:00,1.1.1.1,12.2
2026-03-18T17:40:54.854014+00:00,1.1.1.1,10.1
2026-03-18T17:40:55.054998+00:00,1.1.1.1,10.7
2026-03-18T17:40:55.257186+00:00,1.1.1.1,11.6
2026-03-18T17:40:55.460097+00:00,1.1.1.1,12.1
2026-03-18T17:40:55.663381+00:00,1.1.1.1,12.2
2026-03-18T17:40:55.862882+00:00,1.1.1.1,11.3
2026-03-18T17:40:56.065957+00:00,1.1.1.1,12.1
2026-03-18T17:40:56.267644+00:00,1.1.1.1,12.3
2026-03-18T17:40:56.468032+00:00,1.1.1.1,11.9
2026-03-18T17:40:56.672553+00:00,1.1.1.1,12.2
2026-03-18T17:40:56.876899+00:00,1.1.1.1,12.7
2026-03-18T17:40:57.077085+00:00,1.1.1.1,11.3
2026-03-18T17:40:57.278485+00:00,1.1.1.1,11.7
2026-03-18T17:40:57.480266+00:00,1.1.1.1,11.6
2026-03-18T17:40:57.681734+00:00,1.1.1.1,11.7
2026-03-18T17:40:57.884032+00:00,1.1.1.1,12.0
2026-03-18T17:40:58.083499+00:00,1.1.1.1,11.4
2026-03-18T17:40:58.284487+00:00,1.1.1.1,11.2
2026-03-18T17:40:58.488063+00:00,1.1.1.1,11.6
2026-03-18T17:40:58.691210+00:00,1.1.1.1,11.5
2026-03-18T17:40:58.897637+00:00,1.1.1.1,11.9
2026-03-18T17:40:59.098699+00:00,1.1.1.1,12.3
2026-03-18T17:40:59.300305+00:00,1.1.1.1,11.8
2026-03-18T17:40:59.500829+00:00,1.1.1.1,11.3
2026-03-18T17:40:59.703098+00:00,1.1.1.1,11.2
2026-03-18T17:40:59.903460+00:00,1.1.1.1,10.6
2026-03-18T17:41:00.105186+00:00,1.1.1.1,11.3
2026-03-18T17:41:00.307770+00:00,1.1.1.1,11.8
2026-03-18T17:41:00.509611+00:00,1.1.1.1,12.2
2026-03-18T17:41:00.710502+00:00,1.1.1.1,12.0
2026-03-18T17:41:00.910864+00:00,1.1.1.1,11.3
2026-03-18T17:41:01.110786+00:00,1.1.1.1,10.7
2026-03-18T17:41:01.312536+00:00,1.1.1.1,11.3
2026-03-18T17:41:01.514527+00:00,1.1.1.1,12.1
2026-03-18T17:41:01.717197+00:00,1.1.1.1,11.7
2026-03-18T17:41:01.919749+00:00,1.1.1.1,12.2
2026-03-18T17:41:02.121174+00:00,1.1.1.1,11.9
2026-03-18T17:41:02.323877+00:00,1.1.1.1,12.4
2026-03-18T17:41:02.525138+00:00,1.1.1.1,12.3
2026-03-18T17:41:02.725763+00:00,1.1.1.1,12.0
2026-03-18T17:41:02.929013+00:00,1.1.1.1,12.5
2026-03-18T17:41:03.129305+00:00,1.1.1.1,10.8
2026-03-18T17:41:03.330542+00:00,1.1.1.1,10.5
2026-03-18T17:41:03.533557+00:00,1.1.1.1,12.3
2026-03-18T17:41:03.736854+00:00,1.1.1.1,11.6
2026-03-18T17:41:03.940749+00:00,1.1.1.1,12.0
2026-03-18T17:41:04.142743+00:00,1.1.1.1,12.1
2026-03-18T17:41:04.343020+00:00,1.1.1.1,11.3
2026-03-18T17:41:04.548046+00:00,1.1.1.1,12.5
2026-03-18T17:41:04.751653+00:00,1.1.1.1,11.3
2026-03-18T17:41:04.958785+00:00,1.1.1.1,12.4
2026-03-18T17:41:05.163304+00:00,1.1.1.1,12.3
2026-03-18T17:41:05.368486+00:00,1.1.1.1,12.4
2026-03-18T17:41:05.568691+00:00,1.1.1.1,11.8
2026-03-18T17:41:05.772767+00:00,1.1.1.1,12.2
2026-03-18T17:41:05.978680+00:00,1.1.1.1,12.4
2026-03-18T17:41:06.181552+00:00,1.1.1.1,12.4
2026-03-18T17:41:06.383046+00:00,1.1.1.1,11.7
2026-03-18T17:41:06.585046+00:00,1.1.1.1,11.1
2026-03-18T17:41:06.786160+00:00,1.1.1.1,11.6
2026-03-18T17:41:06.986905+00:00,1.1.1.1,11.2
2026-03-18T17:41:07.188006+00:00,1.1.1.1,11.3
2026-03-18T17:41:07.389414+00:00,1.1.1.1,11.8
2026-03-18T17:41:07.590536+00:00,1.1.1.1,11.4
2026-03-18T17:41:07.792426+00:00,1.1.1.1,12.1
2026-03-18T17:41:07.993637+00:00,1.1.1.1,12.4
2026-03-18T17:41:08.195887+00:00,1.1.1.1,12.2
2026-03-18T17:41:08.398717+00:00,1.1.1.1,12.3
2026-03-18T17:41:08.598948+00:00,1.1.1.1,11.8
2026-03-18T17:41:08.800889+00:00,1.1.1.1,12.4
2026-03-18T17:41:09.000867+00:00,1.1.1.1,11.5
2026-03-18T17:41:09.203431+00:00,1.1.1.1,11.5
2026-03-18T17:41:09.404576+00:00,1.1.1.1,11.4
2026-03-18T17:41:09.605524+00:00,1.1.1.1,11.4
2026-03-18T17:41:09.806833+00:00,1.1.1.1,11.0
2026-03-18T17:41:10.006722+00:00,1.1.1.1,10.6
2026-03-18T17:41:10.207543+00:00,1.1.1.1,10.4
2026-03-18T17:41:10.413805+00:00,1.1.1.1,10.9
2026-03-18T17:41:10.619832+00:00,1.1.1.1,12.2
2026-03-18T17:41:10.821784+00:00,1.1.1.1,12.0
2026-03-18T17:41:11.022860+00:00,1.1.1.1,12.2
2026-03-18T17:41:11.224004+00:00,1.1.1.1,11.5
2026-03-18T17:41:11.426070+00:00,1.1.1.1,12.5
2026-03-18T17:41:11.626574+00:00,1.1.1.1,11.7
2026-03-18T17:41:11.828437+00:00,1.1.1.1,12.0
2026-03-18T17:41:12.030963+00:00,1.1.1.1,11.3
2026-03-18T17:41:12.232302+00:00,1.1.1.1,11.2
2026-03-18T17:41:12.434267+00:00,1.1.1.1,11.2
2026-03-18T17:41:12.636552+00:00,1.1.1.1,12.2
2026-03-18T17:41:12.838499+00:00,1.1.1.1,11.1
2026-03-18T17:41:13.040477+00:00,1.1.1.1,11.7
2026-03-18T17:41:13.241516+00:00,1.1.1.1,11.1
2026-03-18T17:41:13.441610+00:00,1.1.1.1,10.7
2026-03-18T17:41:13.649485+00:00,1.1.1.1,12.2
2026-03-18T17:41:13.851959+00:00,1.1.1.1,11.0
2026-03-18T17:41:14.058807+00:00,1.1.1.1,12.1
2026-03-18T17:41:14.259059+00:00,1.1.1.1,11.4
2026-03-18T17:41:14.461634+00:00,1.1.1.1,11.0
2026-03-18T17:41:14.662776+00:00,1.1.1.1,11.0
2026-03-18T17:41:14.863590+00:00,1.1.1.1,11.5
2026-03-18T17:41:15.068500+00:00,1.1.1.1,11.6
2026-03-18T17:41:15.270449+00:00,1.1.1.1,12.2
2026-03-18T17:41:15.471620+00:00,1.1.1.1,12.4
2026-03-18T17:41:15.675602+00:00,1.1.1.1,12.2
2026-03-18T17:41:15.880436+00:00,1.1.1.1,12.3
2026-03-18T17:41:16.086228+00:00,1.1.1.1,12.2
2026-03-18T17:41:16.286280+00:00,1.1.1.1,11.2
2026-03-18T17:41:16.488295+00:00,1.1.1.1,11.5
2026-03-18T17:41:16.689675+00:00,1.1.1.1,11.1
2026-03-18T17:41:16.891149+00:00,1.1.1.1,11.9
2026-03-18T17:41:17.091266+00:00,1.1.1.1,11.5
2026-03-18T17:41:17.293124+00:00,1.1.1.1,11.9
2026-03-18T17:41:17.495012+00:00,1.1.1.1,11.9
2026-03-18T17:41:17.696770+00:00,1.1.1.1,11.6
2026-03-18T17:41:17.898094+00:00,1.1.1.1,11.0
2026-03-18T17:41:18.099581+00:00,1.1.1.1,11.4
2026-03-18T17:41:18.300353+00:00,1.1.1.1,11.2
2026-03-18T17:41:18.502876+00:00,1.1.1.1,12.6
2026-03-18T17:41:18.703562+00:00,1.1.1.1,11.6
2026-03-18T17:41:18.906015+00:00,1.1.1.1,12.6
2026-03-18T17:41:19.107288+00:00,1.1.1.1,11.6
2026-03-18T17:41:19.312712+00:00,1.1.1.1,11.5
2026-03-18T17:41:19.515166+00:00,1.1.1.1,11.9
2026-03-18T17:41:19.719064+00:00,1.1.1.1,11.0
2026-03-18T17:41:19.922763+00:00,1.1.1.1,11.3
2026-03-18T17:41:20.124961+00:00,1.1.1.1,11.6
2026-03-18T17:41:20.326300+00:00,1.1.1.1,11.6
2026-03-18T17:41:20.531585+00:00,1.1.1.1,11.0
2026-03-18T17:41:20.739085+00:00,1.1.1.1,12.9
2026-03-18T17:41:20.942294+00:00,1.1.1.1,11.0
2026-03-18T17:41:21.143804+00:00,1.1.1.1,10.5
2026-03-18T17:41:21.346402+00:00,1.1.1.1,12.1
2026-03-18T17:41:21.547131+00:00,1.1.1.1,11.1
2026-03-18T17:41:21.748176+00:00,1.1.1.1,10.8
2026-03-18T17:41:21.949653+00:00,1.1.1.1,10.3
2026-03-18T17:41:22.151014+00:00,1.1.1.1,10.8
2026-03-18T17:41:22.354483+00:00,1.1.1.1,11.6
2026-03-18T17:41:22.558289+00:00,1.1.1.1,11.8
2026-03-18T17:41:22.760866+00:00,1.1.1.1,11.3
2026-03-18T17:41:22.965169+00:00,1.1.1.1,11.2
2026-03-18T17:41:23.170445+00:00,1.1.1.1,11.3
2026-03-18T17:41:23.374418+00:00,1.1.1.1,11.5
2026-03-18T17:41:23.576817+00:00,1.1.1.1,12.0
2026-03-18T17:41:23.779848+00:00,1.1.1.1,11.1
2026-03-18T17:41:23.984113+00:00,1.1.1.1,12.1
2026-03-18T17:41:24.188099+00:00,1.1.1.1,12.4
2026-03-18T17:41:24.388540+00:00,1.1.1.1,12.1
2026-03-18T17:41:24.589303+00:00,1.1.1.1,12.0
2026-03-18T17:41:24.788243+00:00,1.1.1.1,10.5
2026-03-18T17:41:24.992289+00:00,1.1.1.1,11.0
2026-03-18T17:41:25.194028+00:00,1.1.1.1,11.3
2026-03-18T17:41:25.397350+00:00,1.1.1.1,12.5
2026-03-18T17:41:25.598317+00:00,1.1.1.1,12.0
2026-03-18T17:41:25.800049+00:00,1.1.1.1,11.9
2026-03-18T17:41:26.004103+00:00,1.1.1.1,12.2
2026-03-18T17:41:26.206653+00:00,1.1.1.1,12.3
2026-03-18T17:41:26.407446+00:00,1.1.1.1,11.7
2026-03-18T17:41:26.609180+00:00,1.1.1.1,11.9
2026-03-18T17:41:26.810336+00:00,1.1.1.1,12.1
2026-03-18T17:41:27.011702+00:00,1.1.1.1,12.2
2026-03-18T17:41:27.210822+00:00,1.1.1.1,10.8
2026-03-18T17:41:27.413978+00:00,1.1.1.1,12.3
2026-03-18T17:41:27.619102+00:00,1.1.1.1,12.3
2026-03-18T17:41:27.821656+00:00,1.1.1.1,12.4
2026-03-18T17:41:28.025628+00:00,1.1.1.1,12.0
2026-03-18T17:41:28.231082+00:00,1.1.1.1,12.1
2026-03-18T17:41:28.431309+00:00,1.1.1.1,12.0
2026-03-18T17:41:28.632109+00:00,1.1.1.1,12.0
2026-03-18T17:41:28.837092+00:00,1.1.1.1,11.5
2026-03-18T17:41:29.040244+00:00,1.1.1.1,12.0
2026-03-18T17:41:29.246270+00:00,1.1.1.1,12.5
2026-03-18T17:41:29.449177+00:00,1.1.1.1,12.2
2026-03-18T17:41:29.654729+00:00,1.1.1.1,12.4
2026-03-18T17:41:29.857454+00:00,1.1.1.1,12.6
2026-03-18T17:41:30.056408+00:00,1.1.1.1,10.7
2026-03-18T17:41:30.259062+00:00,1.1.1.1,12.0
2026-03-18T17:41:30.459004+00:00,1.1.1.1,10.4
2026-03-18T17:41:30.660857+00:00,1.1.1.1,10.9
2026-03-18T17:41:30.861499+00:00,1.1.1.1,11.1
2026-03-18T17:41:31.063008+00:00,1.1.1.1,11.4
2026-03-18T17:41:31.263637+00:00,1.1.1.1,11.0
2026-03-18T17:41:31.464668+00:00,1.1.1.1,11.0
2026-03-18T17:41:31.668194+00:00,1.1.1.1,11.0
2026-03-18T17:41:31.870910+00:00,1.1.1.1,12.3
2026-03-18T17:41:32.071439+00:00,1.1.1.1,11.5
2026-03-18T17:41:32.272817+00:00,1.1.1.1,11.4
2026-03-18T17:41:32.475260+00:00,1.1.1.1,11.6
2026-03-18T17:41:32.676265+00:00,1.1.1.1,11.4
2026-03-18T17:41:32.883099+00:00,1.1.1.1,12.3
2026-03-18T17:41:33.089033+00:00,1.1.1.1,16.7
2026-03-18T17:41:33.285726+00:00,1.1.1.1,11.4
2026-03-18T17:41:33.490854+00:00,1.1.1.1,15.7
2026-03-18T17:41:33.688005+00:00,1.1.1.1,11.4
2026-03-18T17:41:33.888702+00:00,1.1.1.1,10.7
2026-03-18T17:41:34.092469+00:00,1.1.1.1,11.5
2026-03-18T17:41:34.293634+00:00,1.1.1.1,11.6
2026-03-18T17:41:34.493762+00:00,1.1.1.1,10.6
2026-03-18T17:41:34.699654+00:00,1.1.1.1,10.7
2026-03-18T17:41:34.901006+00:00,1.1.1.1,10.6
2026-03-18T17:41:35.106603+00:00,1.1.1.1,11.0
2026-03-18T17:41:35.308717+00:00,1.1.1.1,10.5
2026-03-18T17:41:35.510919+00:00,1.1.1.1,11.1
2026-03-18T17:41:35.713187+00:00,1.1.1.1,10.8
2026-03-18T17:41:35.919900+00:00,1.1.1.1,11.9
2026-03-18T17:41:36.122490+00:00,1.1.1.1,12.0
2026-03-18T17:41:36.328195+00:00,1.1.1.1,12.5
2026-03-18T17:41:36.528326+00:00,1.1.1.1,10.5
2026-03-18T17:41:36.731543+00:00,1.1.1.1,12.4
2026-03-18T17:41:36.934144+00:00,1.1.1.1,10.6
2026-03-18T17:41:37.138796+00:00,1.1.1.1,11.0
2026-03-18T17:41:37.342214+00:00,1.1.1.1,12.0
2026-03-18T17:41:37.547843+00:00,1.1.1.1,12.2
2026-03-18T17:41:37.751817+00:00,1.1.1.1,12.0
2026-03-18T17:41:37.952631+00:00,1.1.1.1,11.6
2026-03-18T17:41:38.155328+00:00,1.1.1.1,12.7
2026-03-18T17:41:38.356771+00:00,1.1.1.1,12.3
2026-03-18T17:41:38.560558+00:00,1.1.1.1,12.0
2026-03-18T17:41:38.761041+00:00,1.1.1.1,10.2
2026-03-18T17:41:38.968184+00:00,1.1.1.1,12.0
2026-03-18T17:41:39.173575+00:00,1.1.1.1,11.9
2026-03-18T17:41:39.376140+00:00,1.1.1.1,12.3
2026-03-18T17:41:39.581880+00:00,1.1.1.1,12.2
2026-03-18T17:41:39.780765+00:00,1.1.1.1,10.4
2026-03-18T17:41:39.984478+00:00,1.1.1.1,10.7
2026-03-18T17:41:40.188224+00:00,1.1.1.1,10.9
2026-03-18T17:41:40.391114+00:00,1.1.1.1,12.3
2026-03-18T17:41:40.591736+00:00,1.1.1.1,10.7
2026-03-18T17:41:40.798581+00:00,1.1.1.1,12.1
2026-03-18T17:41:41.000445+00:00,1.1.1.1,12.3
2026-03-18T17:41:41.205841+00:00,1.1.1.1,12.2
2026-03-18T17:41:41.406066+00:00,1.1.1.1,11.8
2026-03-18T17:41:41.607547+00:00,1.1.1.1,11.7
2026-03-18T17:41:41.810650+00:00,1.1.1.1,11.7
2026-03-18T17:41:42.012223+00:00,1.1.1.1,11.8
2026-03-18T17:41:42.213874+00:00,1.1.1.1,11.8
