ts_iso,target,rtt_ms
2026-03-18T17:34:11.190905+00:00,192.168.1.85,2.24
2026-03-18T17:34:11.392807+00:00,192.168.1.85,2.49
2026-03-18T17:34:11.596529+00:00,192.168.1.85,2.31
2026-03-18T17:34:11.797804+00:00,192.168.1.85,2.49
2026-03-18T17:34:11.998209+00:00,192.168.1.85,1.97
2026-03-18T17:34:12.199884+00:00,192.168.1.85,1.15
2026-03-18T17:34:12.403899+00:00,192.168.1.85,0.886
2026-03-18T17:34:12.608174+00:00,192.168.1.85,1.12
2026-03-18T17:34:12.809627+00:00,192.168.1.85,1.24
2026-03-18T17:34:13.013044+00:00,192.168.1.85,2.62
2026-03-18T17:34:13.213705+00:00,192.168.1.85,1.74
2026-03-18T17:34:13.415555+00:00,192.168.1.85,2.14
2026-03-18T17:34:13.615994+00:00,192.168.1.85,1.88
2026-03-18T17:34:13.816340+00:00,192.168.1.85,1.83
2026-03-18T17:34:14.017780+00:00,192.168.1.85,1.95
2026-03-18T17:34:14.217902+00:00,192.168.1.85,1.68
2026-03-18T17:34:14.419228+00:00,192.168.1.85,1.81
2026-03-18T17:34:14.620623+00:00,192.168.1.85,1.83
2026-03-18T17:34:14.823260+00:00,192.168.1.85,2.1
2026-03-18T17:34:15.024465+00:00,192.168.1.85,2.13
2026-03-18T17:34:15.228110+00:00,192.168.1.85,1.84
2026-03-18T17:34:15.431894+00:00,192.168.1.85,2.29
2026-03-18T17:34:15.633843+00:00,192.168.1.85,2.28
2026-03-18T17:34:15.833822+00:00,192.168.1.85,1.58
2026-03-18T17:34:16.036498+00:00,192.168.1.85,2.32
2026-03-18T17:34:16.238256+00:00,192.168.1.85,2.34
2026-03-18T17:34:16.439215+00:00,192.168.1.85,1.78
2026-03-18T17:34:16.640623+00:00,192.168.1.85,2.34
2026-03-18T17:34:16.845251+00:00,192.168.1.85,1.45
2026-03-18T17:34:17.046561+00:00,192.168.1.85,1.78
2026-03-18T17:34:17.246973+00:00,192.168.1.85,1.24
2026-03-18T17:34:17.447879+00:00,192.168.1.85,1.37
2026-03-18T17:34:17.651106+00:00,192.168.1.85,1.73
2026-03-18T17:34:17.852168+00:00,192.168.1.85,1.65
2026-03-18T17:34:18.053792+00:00,192.168.1.85,1.62
2026-03-18T17:34:18.255211+00:00,192.168.1.85,1.82
2026-03-18T17:34:18.457877+00:00,192.168.1.85,2.56
2026-03-18T17:34:18.657871+00:00,192.168.1.85,1.34
2026-03-18T17:34:18.859074+00:00,192.168.1.85,1.74
2026-03-18T17:34:19.060826+00:00,192.168.1.85,1.98
2026-03-18T17:34:19.261249+00:00,192.168.1.85,1.55
2026-03-18T17:34:19.463614+00:00,192.168.1.85,2.06
2026-03-18T17:34:19.663229+00:00,192.168.1.85,1.3
2026-03-18T17:34:19.865588+00:00,192.168.1.85,2.17
2026-03-18T17:34:20.065760+00:00,192.168.1.85,1.87
2026-03-18T17:34:20.267751+00:00,192.168.1.85,2.34
2026-03-18T17:34:20.469104+00:00,192.168.1.85,1.93
2026-03-18T17:34:20.670739+00:00,192.168.1.85,2.33
2026-03-18T17:34:20.872447+00:00,192.168.1.85,2.26
2026-03-18T17:34:21.072871+00:00,192.168.1.85,1.89
2026-03-18T17:34:21.273987+00:00,192.168.1.85,2.31
2026-03-18T17:34:21.474729+00:00,192.168.1.85,1.71
2026-03-18T17:34:21.675639+00:00,192.168.1.85,1.38
2026-03-18T17:34:21.878077+00:00,192.168.1.85,2.47
2026-03-18T17:34:22.079510+00:00,192.168.1.85,2.55
2026-03-18T17:34:22.282444+00:00,192.168.1.85,2.43
2026-03-18T17:34:22.482993+00:00,192.168.1.85,2.18
2026-03-18T17:34:22.683738+00:00,192.168.1.85,2.2
2026-03-18T17:34:22.884791+00:00,192.168.1.85,2.29
2026-03-18T17:34:23.084876+00:00,192.168.1.85,1.2
2026-03-18T17:34:23.286375+00:00,192.168.1.85,1.6
2026-03-18T17:34:23.487622+00:00,192.168.1.85,1.5
2026-03-18T17:34:23.688919+00:00,192.168.1.85,1.46
2026-03-18T17:34:23.891224+00:00,192.168.1.85,2.3
2026-03-18T17:34:24.091745+00:00,192.168.1.85,1.46
2026-03-18T17:34:24.295669+00:00,192.168.1.85,1.35
2026-03-18T17:34:24.497425+00:00,192.168.1.85,1.86
2026-03-18T17:34:24.699027+00:00,192.168.1.85,1.25
2026-03-18T17:34:24.900473+00:00,192.168.1.85,2.01
2026-03-18T17:34:25.100827+00:00,192.168.1.85,1.08
2026-03-18T17:34:25.302288+00:00,192.168.1.85,1.13
2026-03-18T17:34:25.504088+00:00,192.168.1.85,1.71
2026-03-18T17:34:25.706805+00:00,192.168.1.85,2.27
2026-03-18T17:34:25.907485+00:00,192.168.1.85,2.01
2026-03-18T17:34:26.109015+00:00,192.168.1.85,2.54
2026-03-18T17:34:26.309688+00:00,192.168.1.85,2.16
2026-03-18T17:34:26.510808+00:00,192.168.1.85,2.52
2026-03-18T17:34:26.712118+00:00,192.168.1.85,2.61
2026-03-18T17:34:26.917030+00:00,192.168.1.85,2.16
2026-03-18T17:34:27.116506+00:00,192.168.1.85,0.851
2026-03-18T17:34:27.320542+00:00,192.168.1.85,1.36
2026-03-18T17:34:27.520806+00:00,192.168.1.85,0.966
2026-03-18T17:34:27.722084+00:00,192.168.1.85,1.52
2026-03-18T17:34:27.923909+00:00,192.168.1.85,1.33
2026-03-18T17:34:28.127258+00:00,192.168.1.85,2.42
2026-03-18T17:34:28.329628+00:00,192.168.1.85,2.53
2026-03-18T17:34:28.530041+00:00,192.168.1.85,1.97
2026-03-18T17:34:28.733247+00:00,192.168.1.85,2.12
2026-03-18T17:34:28.934417+00:00,192.168.1.85,1.99
2026-03-18T17:34:29.139723+00:00,192.168.1.85,2.26
2026-03-18T17:34:29.344464+00:00,192.168.1.85,2.01
2026-03-18T17:34:29.547576+00:00,192.168.1.85,2.21
2026-03-18T17:34:29.752791+00:00,192.168.1.85,1.9
2026-03-18T17:34:29.956765+00:00,192.168.1.85,2.39
2026-03-18T17:34:30.157012+00:00,192.168.1.85,1.89
2026-03-18T17:34:30.357978+00:00,192.168.1.85,1.14
2026-03-18T17:34:30.559666+00:00,192.168.1.85,1.36
2026-03-18T17:34:30.761091+00:00,192.168.1.85,2.12
2026-03-18T17:34:30.961657+00:00,192.168.1.85,1.93
2026-03-18T17:34:31.162230+00:00,192.168.1.85,1.87
2026-03-18T17:34:31.364567+00:00,192.168.1.85,2.45
2026-03-18T17:34:31.567692+00:00,192.168.1.85,2.38
2026-03-18T17:34:31.771340+00:00,192.168.1.85,2.4
2026-03-18T17:34:31.974354+00:00,192.168.1.85,2.25
2026-03-18T17:34:32.176007+00:00,192.168.1.85,0.988
2026-03-18T17:34:32.376571+00:00,192.168.1.85,1.3
2026-03-18T17:34:32.577610+00:00,192.168.1.85,1.53
2026-03-18T17:34:32.779074+00:00,192.168.1.85,2.01
2026-03-18T17:34:32.979729+00:00,192.168.1.85,1.99
2026-03-18T17:34:33.180873+00:00,192.168.1.85,2.29
2026-03-18T17:34:33.381691+00:00,192.168.1.85,2.26
2026-03-18T17:34:33.582285+00:00,192.168.1.85,1.84
2026-03-18T17:34:33.784579+00:00,192.168.1.85,2.04
2026-03-18T17:34:33.985830+00:00,192.168.1.85,2.25
2026-03-18T17:34:34.186058+00:00,192.168.1.85,1.8
2026-03-18T17:34:34.387742+00:00,192.168.1.85,2.16
2026-03-18T17:34:34.591661+00:00,192.168.1.85,2.34
2026-03-18T17:34:34.792517+00:00,192.168.1.85,1.83
2026-03-18T17:34:34.994631+00:00,192.168.1.85,2.38
2026-03-18T17:34:35.195802+00:00,192.168.1.85,2.34
2026-03-18T17:34:35.397049+00:00,192.168.1.85,1.85
2026-03-18T17:34:35.598710+00:00,192.168.1.85,2.12
2026-03-18T17:34:35.799540+00:00,192.168.1.85,1.96
2026-03-18T17:34:36.000042+00:00,192.168.1.85,1.79
2026-03-18T17:34:36.201241+00:00,192.168.1.85,1.8
2026-03-18T17:34:36.402435+00:00,192.168.1.85,1.74
2026-03-18T17:34:36.603858+00:00,192.168.1.85,1.85
2026-03-18T17:34:36.808434+00:00,192.168.1.85,2.23
2026-03-18T17:34:37.009575+00:00,192.168.1.85,2.28
2026-03-18T17:34:37.212104+00:00,192.168.1.85,2.07
2026-03-18T17:34:37.413196+00:00,192.168.1.85,2.08
2026-03-18T17:34:37.614345+00:00,192.168.1.85,2.31
2026-03-18T17:34:37.816269+00:00,192.168.1.85,2.24
2026-03-18T17:34:38.017309+00:00,192.168.1.85,2.23
2026-03-18T17:34:38.218337+00:00,192.168.1.85,2.47
2026-03-18T17:34:38.421687+00:00,192.168.1.85,2.27
2026-03-18T17:34:38.622622+00:00,192.168.1.85,2.21
2026-03-18T17:34:38.824687+00:00,192.168.1.85,2.32
2026-03-18T17:34:39.025223+00:00,192.168.1.85,1.44
2026-03-18T17:34:39.228327+00:00,192.168.1.85,1.91
2026-03-18T17:34:39.429474+00:00,192.168.1.85,2.58
2026-03-18T17:34:39.631109+00:00,192.168.1.85,2.12
2026-03-18T17:34:39.832043+00:00,192.168.1.85,2.32
2026-03-18T17:34:40.032915+00:00,192.168.1.85,2.36
2026-03-18T17:34:40.233355+00:00,192.168.1.85,1.88
2026-03-18T17:34:40.433064+00:00,192.168.1.85,1.52
2026-03-18T17:34:40.634375+00:00,192.168.1.85,1.93
2026-03-18T17:34:40.835401+00:00,192.168.1.85,1.76
2026-03-18T17:34:41.036581+00:00,192.168.1.85,1.91
2026-03-18T17:34:41.237666+00:00,192.168.1.85,2.4
2026-03-18T17:34:41.438648+00:00,192.168.1.85,2.38
2026-03-18T17:34:41.639830+00:00,192.168.1.85,2.36
2026-03-18T17:34:41.844792+00:00,192.168.1.85,2.38
2026-03-18T17:34:42.044666+00:00,192.168.1.85,1.65
2026-03-18T17:34:42.246554+00:00,192.168.1.85,1.37
2026-03-18T17:34:42.446974+00:00,192.168.1.85,1.16
2026-03-18T17:34:42.648809+00:00,192.168.1.85,1.38
2026-03-18T17:34:42.849955+00:00,192.168.1.85,1.18
2026-03-18T17:34:43.053063+00:00,192.168.1.85,2.18
2026-03-18T17:34:43.254084+00:00,192.168.1.85,1.89
2026-03-18T17:34:43.455593+00:00,192.168.1.85,2.1
2026-03-18T17:34:43.660800+00:00,192.168.1.85,2.1
2026-03-18T17:34:43.861163+00:00,192.168.1.85,1.85
2026-03-18T17:34:44.063126+00:00,192.168.1.85,1.53
2026-03-18T17:34:44.265509+00:00,192.168.1.85,2.22
2026-03-18T17:34:44.466381+00:00,192.168.1.85,1.99
2026-03-18T17:34:44.672061+00:00,192.168.1.85,2.18
2026-03-18T17:34:44.872675+00:00,192.168.1.85,1.79
2026-03-18T17:34:45.075343+00:00,192.168.1.85,2.07
2026-03-18T17:34:45.278352+00:00,192.168.1.85,1.88
2026-03-18T17:34:45.479773+00:00,192.168.1.85,2.26
2026-03-18T17:34:45.680180+00:00,192.168.1.85,1.92
2026-03-18T17:34:45.880336+00:00,192.168.1.85,1.87
2026-03-18T17:34:46.080582+00:00,192.168.1.85,1.8
2026-03-18T17:34:46.281727+00:00,192.168.1.85,1.74
2026-03-18T17:34:46.483217+00:00,192.168.1.85,1.99
2026-03-18T17:34:46.684221+00:00,192.168.1.85,2.18
2026-03-18T17:34:46.888071+00:00,192.168.1.85,2.41
2026-03-18T17:34:47.088678+00:00,192.168.1.85,2.32
2026-03-18T17:34:47.288812+00:00,192.168.1.85,1.23
2026-03-18T17:34:47.491659+00:00,192.168.1.85,1.9
2026-03-18T17:34:47.693072+00:00,192.168.1.85,1.78
2026-03-18T17:34:47.895676+00:00,192.168.1.85,2.27
2026-03-18T17:34:48.096524+00:00,192.168.1.85,2.08
2026-03-18T17:34:48.297523+00:00,192.168.1.85,2.4
2026-03-18T17:34:48.498796+00:00,192.168.1.85,2.2
2026-03-18T17:34:48.701303+00:00,192.168.1.85,1.99
2026-03-18T17:34:48.903032+00:00,192.168.1.85,2.36
2026-03-18T17:34:49.104095+00:00,192.168.1.85,2.04
2026-03-18T17:34:49.305182+00:00,192.168.1.85,2.25
2026-03-18T17:34:49.508013+00:00,192.168.1.85,2.13
2026-03-18T17:34:49.709096+00:00,192.168.1.85,2.31
2026-03-18T17:34:49.908638+00:00,192.168.1.85,1.08
2026-03-18T17:34:50.110418+00:00,192.168.1.85,1.31
2026-03-18T17:34:50.312652+00:00,192.168.1.85,2.39
2026-03-18T17:34:50.513276+00:00,192.168.1.85,2.0
2026-03-18T17:34:50.715288+00:00,192.168.1.85,2.29
2026-03-18T17:34:50.915973+00:00,192.168.1.85,1.99
2026-03-18T17:34:51.116433+00:00,192.168.1.85,1.75
2026-03-18T17:34:51.318292+00:00,192.168.1.85,1.9
2026-03-18T17:34:51.518583+00:00,192.168.1.85,1.9
2026-03-18T17:34:51.719440+00:00,192.168.1.85,2.17
2026-03-18T17:34:51.920602+00:00,192.168.1.85,2.15
2026-03-18T17:34:52.122078+00:00,192.168.1.85,2.33
2026-03-18T17:34:52.324189+00:00,192.168.1.85,1.91
2026-03-18T17:34:52.524827+00:00,192.168.1.85,2.03
2026-03-18T17:34:52.726275+00:00,192.168.1.85,2.25
2026-03-18T17:34:52.929797+00:00,192.168.1.85,2.13
2026-03-18T17:34:53.131338+00:00,192.168.1.85,2.06
2026-03-18T17:34:53.334899+00:00,192.168.1.85,2.03
2026-03-18T17:34:53.535473+00:00,192.168.1.85,1.78
2026-03-18T17:34:53.738214+00:00,192.168.1.85,2.16
2026-03-18T17:34:53.944069+00:00,192.168.1.85,2.34
2026-03-18T17:34:54.147678+00:00,192.168.1.85,2.23
2026-03-18T17:34:54.349788+00:00,192.168.1.85,2.51
2026-03-18T17:34:54.550719+00:00,192.168.1.85,2.26
2026-03-18T17:34:54.751749+00:00,192.168.1.85,2.27
2026-03-18T17:34:54.952831+00:00,192.168.1.85,2.31
2026-03-18T17:34:55.158717+00:00,192.168.1.85,2.37
2026-03-18T17:34:55.359504+00:00,192.168.1.85,2.23
2026-03-18T17:34:55.562779+00:00,192.168.1.85,2.36
2026-03-18T17:34:55.764463+00:00,192.168.1.85,2.43
2026-03-18T17:34:55.967164+00:00,192.168.1.85,1.93
2026-03-18T17:34:56.166880+00:00,192.168.1.85,1.32
2026-03-18T17:34:56.367593+00:00,192.168.1.85,1.22
2026-03-18T17:34:56.568309+00:00,192.168.1.85,1.21
2026-03-18T17:34:56.769815+00:00,192.168.1.85,1.48
2026-03-18T17:34:56.971820+00:00,192.168.1.85,1.72
2026-03-18T17:34:57.171887+00:00,192.168.1.85,0.862
2026-03-18T17:34:57.377411+00:00,192.168.1.85,1.17
2026-03-18T17:34:57.577674+00:00,192.168.1.85,0.995
2026-03-18T17:34:57.778212+00:00,192.168.1.85,1.16
2026-03-18T17:34:57.980091+00:00,192.168.1.85,1.62
2026-03-18T17:34:58.180602+00:00,192.168.1.85,1.12
2026-03-18T17:34:58.382020+00:00,192.168.1.85,1.58
2026-03-18T17:34:58.583000+00:00,192.168.1.85,1.42
2026-03-18T17:34:58.785228+00:00,192.168.1.85,1.86
2026-03-18T17:34:58.986021+00:00,192.168.1.85,1.79
2026-03-18T17:34:59.188358+00:00,192.168.1.85,2.31
2026-03-18T17:34:59.389436+00:00,192.168.1.85,2.43
2026-03-18T17:34:59.590873+00:00,192.168.1.85,2.12
2026-03-18T17:34:59.792632+00:00,192.168.1.85,2.36
2026-03-18T17:34:59.993650+00:00,192.168.1.85,2.43
2026-03-18T17:35:00.194721+00:00,192.168.1.85,2.21
2026-03-18T17:35:00.396116+00:00,192.168.1.85,2.36
2026-03-18T17:35:00.596659+00:00,192.168.1.85,1.77
2026-03-18T17:35:00.802299+00:00,192.168.1.85,1.94
2026-03-18T17:35:01.003055+00:00,192.168.1.85,2.12
2026-03-18T17:35:01.202886+00:00,192.168.1.85,1.37
2026-03-18T17:35:01.404329+00:00,192.168.1.85,1.57
2026-03-18T17:35:01.606754+00:00,192.168.1.85,1.83
2026-03-18T17:35:01.808554+00:00,192.168.1.85,2.23
2026-03-18T17:35:02.008792+00:00,192.168.1.85,1.81
2026-03-18T17:35:02.209428+00:00,192.168.1.85,1.16
2026-03-18T17:35:02.411745+00:00,192.168.1.85,2.43
2026-03-18T17:35:02.611757+00:00,192.168.1.85,1.64
2026-03-18T17:35:02.814573+00:00,192.168.1.85,2.22
2026-03-18T17:35:03.015148+00:00,192.168.1.85,2.19
2026-03-18T17:35:03.215642+00:00,192.168.1.85,1.9
2026-03-18T17:35:03.416884+00:00,192.168.1.85,2.17
2026-03-18T17:35:03.618287+00:00,192.168.1.85,2.23
2026-03-18T17:35:03.819532+00:00,192.168.1.85,2.23
2026-03-18T17:35:04.020399+00:00,192.168.1.85,2.27
2026-03-18T17:35:04.221070+00:00,192.168.1.85,1.71
2026-03-18T17:35:04.425915+00:00,192.168.1.85,2.35
2026-03-18T17:35:04.631325+00:00,192.168.1.85,1.87
2026-03-18T17:35:04.833555+00:00,192.168.1.85,1.82
2026-03-18T17:35:05.037627+00:00,192.168.1.85,2.22
2026-03-18T17:35:05.238559+00:00,192.168.1.85,2.28
2026-03-18T17:35:05.439343+00:00,192.168.1.85,1.8
2026-03-18T17:35:05.640603+00:00,192.168.1.85,1.58
2026-03-18T17:35:05.842430+00:00,192.168.1.85,1.57
2026-03-18T17:35:06.046707+00:00,192.168.1.85,1.95
2026-03-18T17:35:06.247607+00:00,192.168.1.85,1.73
2026-03-18T17:35:06.449260+00:00,192.168.1.85,1.9
2026-03-18T17:35:06.650570+00:00,192.168.1.85,2.1
2026-03-18T17:35:06.851049+00:00,192.168.1.85,2.0
2026-03-18T17:35:07.052556+00:00,192.168.1.85,2.24
2026-03-18T17:35:07.253588+00:00,192.168.1.85,2.18
2026-03-18T17:35:07.452897+00:00,192.168.1.85,1.1
2026-03-18T17:35:07.653300+00:00,192.168.1.85,1.09
2026-03-18T17:35:07.854390+00:00,192.168.1.85,1.1
2026-03-18T17:35:08.057453+00:00,192.168.1.85,2.34
2026-03-18T17:35:08.258087+00:00,192.168.1.85,1.84
2026-03-18T17:35:08.458012+00:00,192.168.1.85,0.96
2026-03-18T17:35:08.658241+00:00,192.168.1.85,0.982
2026-03-18T17:35:08.858391+00:00,192.168.1.85,0.923
2026-03-18T17:35:09.064160+00:00,192.168.1.85,1.1
2026-03-18T17:35:09.264767+00:00,192.168.1.85,1.11
2026-03-18T17:35:09.465643+00:00,192.168.1.85,0.95
2026-03-18T17:35:09.673546+00:00,192.168.1.85,2.01
2026-03-18T17:35:09.875332+00:00,192.168.1.85,2.43
2026-03-18T17:35:10.076497+00:00,192.168.1.85,2.43
2026-03-18T17:35:10.278246+00:00,192.168.1.85,2.33
2026-03-18T17:35:10.479163+00:00,192.168.1.85,2.27
2026-03-18T17:35:10.680614+00:00,192.168.1.85,2.39
2026-03-18T17:35:10.882592+00:00,192.168.1.85,2.42
2026-03-18T17:35:11.086723+00:00,192.168.1.85,2.34
2026-03-18T17:35:11.287451+00:00,192.168.1.85,2.4
2026-03-18T17:35:11.489035+00:00,192.168.1.85,2.36
2026-03-18T17:35:11.690044+00:00,192.168.1.85,2.32
2026-03-18T17:35:11.891235+00:00,192.168.1.85,2.0
2026-03-18T17:35:12.090357+00:00,192.168.1.85,0.943
2026-03-18T17:35:12.297225+00:00,192.168.1.85,1.42
2026-03-18T17:35:12.498053+00:00,192.168.1.85,1.03
2026-03-18T17:35:12.699157+00:00,192.168.1.85,1.56
2026-03-18T17:35:12.900780+00:00,192.168.1.85,1.24
2026-03-18T17:35:13.102830+00:00,192.168.1.85,2.06
2026-03-18T17:35:13.303169+00:00,192.168.1.85,1.79
2026-03-18T17:35:13.504203+00:00,192.168.1.85,1.79
2026-03-18T17:35:13.705915+00:00,192.168.1.85,2.27
2026-03-18T17:35:13.907049+00:00,192.168.1.85,2.27
2026-03-18T17:35:14.107870+00:00,192.168.1.85,2.09
2026-03-18T17:35:14.308961+00:00,192.168.1.85,1.61
2026-03-18T17:35:14.511441+00:00,192.168.1.85,2.04
2026-03-18T17:35:14.712916+00:00,192.168.1.85,1.99
2026-03-18T17:35:14.914389+00:00,192.168.1.85,2.29
2026-03-18T17:35:15.115182+00:00,192.168.1.85,2.33
2026-03-18T17:35:15.314967+00:00,192.168.1.85,1.13
2026-03-18T17:35:15.516335+00:00,192.168.1.85,1.26
2026-03-18T17:35:15.718873+00:00,192.168.1.85,2.26
2026-03-18T17:35:15.919159+00:00,192.168.1.85,1.88
2026-03-18T17:35:16.120646+00:00,192.168.1.85,2.29
2026-03-18T17:35:16.325055+00:00,192.168.1.85,2.43
2026-03-18T17:35:16.526620+00:00,192.168.1.85,2.25
2026-03-18T17:35:16.728493+00:00,192.168.1.85,2.3
2026-03-18T17:35:16.929519+00:00,192.168.1.85,2.27
2026-03-18T17:35:17.128964+00:00,192.168.1.85,1.25
2026-03-18T17:35:17.330167+00:00,192.168.1.85,1.1
2026-03-18T17:35:17.532892+00:00,192.168.1.85,1.95
2026-03-18T17:35:17.733677+00:00,192.168.1.85,1.73
2026-03-18T17:35:17.936688+00:00,192.168.1.85,1.84
2026-03-18T17:35:18.138056+00:00,192.168.1.85,1.92
2026-03-18T17:35:18.339392+00:00,192.168.1.85,1.95
2026-03-18T17:35:18.539636+00:00,192.168.1.85,1.76
2026-03-18T17:35:18.743605+00:00,192.168.1.85,2.14
2026-03-18T17:35:18.944989+00:00,192.168.1.85,2.23
2026-03-18T17:35:19.146053+00:00,192.168.1.85,2.29
2026-03-18T17:35:19.351394+00:00,192.168.1.85,2.15
2026-03-18T17:35:19.556573+00:00,192.168.1.85,2.33
2026-03-18T17:35:19.759261+00:00,192.168.1.85,2.18
2026-03-18T17:35:19.960846+00:00,192.168.1.85,2.28
2026-03-18T17:35:20.161515+00:00,192.168.1.85,2.1
2026-03-18T17:35:20.367239+00:00,192.168.1.85,2.18
2026-03-18T17:35:20.568999+00:00,192.168.1.85,2.32
2026-03-18T17:35:20.770839+00:00,192.168.1.85,2.34
2026-03-18T17:35:20.971649+00:00,192.168.1.85,2.26
2026-03-18T17:35:21.173664+00:00,192.168.1.85,2.24
2026-03-18T17:35:21.374228+00:00,192.168.1.85,2.02
2026-03-18T17:35:21.575624+00:00,192.168.1.85,2.25
2026-03-18T17:35:21.777313+00:00,192.168.1.85,2.35
2026-03-18T17:35:21.978324+00:00,192.168.1.85,2.6
2026-03-18T17:35:22.179801+00:00,192.168.1.85,2.45
2026-03-18T17:35:22.381670+00:00,192.168.1.85,2.42
2026-03-18T17:35:22.582671+00:00,192.168.1.85,1.9
2026-03-18T17:35:22.783497+00:00,192.168.1.85,1.83
2026-03-18T17:35:22.985766+00:00,192.168.1.85,2.06
2026-03-18T17:35:23.186489+00:00,192.168.1.85,2.06
2026-03-18T17:35:23.387439+00:00,192.168.1.85,2.01
2026-03-18T17:35:23.588850+00:00,192.168.1.85,2.04
2026-03-18T17:35:23.789422+00:00,192.168.1.85,1.98
2026-03-18T17:35:23.991345+00:00,192.168.1.85,2.34
2026-03-18T17:35:24.192241+00:00,192.168.1.85,2.34
2026-03-18T17:35:24.394566+00:00,192.168.1.85,2.54
2026-03-18T17:35:24.595641+00:00,192.168.1.85,2.01
2026-03-18T17:35:24.796638+00:00,192.168.1.85,2.17
2026-03-18T17:35:24.998018+00:00,192.168.1.85,2.27
2026-03-18T17:35:25.199850+00:00,192.168.1.85,2.29
2026-03-18T17:35:25.400867+00:00,192.168.1.85,2.36
2026-03-18T17:35:25.602369+00:00,192.168.1.85,2.35
2026-03-18T17:35:25.803247+00:00,192.168.1.85,2.41
2026-03-18T17:35:26.004811+00:00,192.168.1.85,2.35
2026-03-18T17:35:26.205431+00:00,192.168.1.85,2.19
2026-03-18T17:35:26.406373+00:00,192.168.1.85,1.92
2026-03-18T17:35:26.607600+00:00,192.168.1.85,2.13
2026-03-18T17:35:26.808314+00:00,192.168.1.85,1.94
2026-03-18T17:35:27.008131+00:00,192.168.1.85,1.23
2026-03-18T17:35:27.209256+00:00,192.168.1.85,1.02
2026-03-18T17:35:27.410112+00:00,192.168.1.85,0.91
2026-03-18T17:35:27.616205+00:00,192.168.1.85,1.13
2026-03-18T17:35:27.816649+00:00,192.168.1.85,1.22
2026-03-18T17:35:28.017251+00:00,192.168.1.85,1.1
2026-03-18T17:35:28.219060+00:00,192.168.1.85,1.73
2026-03-18T17:35:28.420257+00:00,192.168.1.85,1.86
2026-03-18T17:35:28.622040+00:00,192.168.1.85,2.03
2026-03-18T17:35:28.821808+00:00,192.168.1.85,1.5
2026-03-18T17:35:29.023434+00:00,192.168.1.85,2.01
2026-03-18T17:35:29.224996+00:00,192.168.1.85,1.88
2026-03-18T17:35:29.426690+00:00,192.168.1.85,2.38
2026-03-18T17:35:29.627504+00:00,192.168.1.85,2.34
2026-03-18T17:35:29.831229+00:00,192.168.1.85,2.14
2026-03-18T17:35:30.032150+00:00,192.168.1.85,2.31
2026-03-18T17:35:30.233379+00:00,192.168.1.85,2.33
2026-03-18T17:35:30.434786+00:00,192.168.1.85,2.25
2026-03-18T17:35:30.636263+00:00,192.168.1.85,2.54
2026-03-18T17:35:30.837608+00:00,192.168.1.85,2.32
2026-03-18T17:35:31.039061+00:00,192.168.1.85,2.36
2026-03-18T17:35:31.240049+00:00,192.168.1.85,2.45
2026-03-18T17:35:31.443474+00:00,192.168.1.85,2.28
2026-03-18T17:35:31.647623+00:00,192.168.1.85,2.36
2026-03-18T17:35:31.849259+00:00,192.168.1.85,2.42
2026-03-18T17:35:32.049426+00:00,192.168.1.85,1.64
2026-03-18T17:35:32.249835+00:00,192.168.1.85,1.09
2026-03-18T17:35:32.451812+00:00,192.168.1.85,1.53
2026-03-18T17:35:32.653588+00:00,192.168.1.85,1.63
2026-03-18T17:35:32.855584+00:00,192.168.1.85,2.29
2026-03-18T17:35:33.058196+00:00,192.168.1.85,2.47
2026-03-18T17:35:33.259893+00:00,192.168.1.85,2.38
2026-03-18T17:35:33.461767+00:00,192.168.1.85,2.43
2026-03-18T17:35:33.662399+00:00,192.168.1.85,2.05
2026-03-18T17:35:33.862653+00:00,192.168.1.85,1.83
2026-03-18T17:35:34.064103+00:00,192.168.1.85,1.87
2026-03-18T17:35:34.264297+00:00,192.168.1.85,1.89
2026-03-18T17:35:34.464756+00:00,192.168.1.85,2.07
2026-03-18T17:35:34.666671+00:00,192.168.1.85,2.32
2026-03-18T17:35:34.868384+00:00,192.168.1.85,2.33
2026-03-18T17:35:35.069498+00:00,192.168.1.85,2.32
2026-03-18T17:35:35.270031+00:00,192.168.1.85,1.95
2026-03-18T17:35:35.470514+00:00,192.168.1.85,2.05
2026-03-18T17:35:35.671567+00:00,192.168.1.85,2.38
2026-03-18T17:35:35.872865+00:00,192.168.1.85,2.26
2026-03-18T17:35:36.076449+00:00,192.168.1.85,2.37
2026-03-18T17:35:36.280520+00:00,192.168.1.85,2.29
2026-03-18T17:35:36.482145+00:00,192.168.1.85,2.06
2026-03-18T17:35:36.683326+00:00,192.168.1.85,2.34
2026-03-18T17:35:36.884781+00:00,192.168.1.85,2.49
2026-03-18T17:35:37.085659+00:00,192.168.1.85,2.29
2026-03-18T17:35:37.291686+00:00,192.168.1.85,2.42
2026-03-18T17:35:37.492764+00:00,192.168.1.85,2.31
2026-03-18T17:35:37.693665+00:00,192.168.1.85,2.1
2026-03-18T17:35:37.894208+00:00,192.168.1.85,2.0
2026-03-18T17:35:38.095848+00:00,192.168.1.85,2.2
2026-03-18T17:35:38.296772+00:00,192.168.1.85,2.3
2026-03-18T17:35:38.498679+00:00,192.168.1.85,2.34
2026-03-18T17:35:38.699378+00:00,192.168.1.85,1.92
2026-03-18T17:35:38.899307+00:00,192.168.1.85,1.27
2026-03-18T17:35:39.100538+00:00,192.168.1.85,1.44
