ts_iso,avg_cwnd_pkts,avg_rtt_ms,num_conns_with_cwnd
2026-03-18T17:35:42.848816+00:00,10.0,0.11,1
2026-03-18T17:35:43.055221+00:00,10.0,0.11,1
2026-03-18T17:35:43.263884+00:00,10.0,0.11,1
2026-03-18T17:35:43.474853+00:00,10.0,0.11,1
2026-03-18T17:35:43.685253+00:00,10.0,0.11,1
2026-03-18T17:35:43.895436+00:00,10.0,0.11,1
2026-03-18T17:35:44.104909+00:00,10.0,0.11,1
2026-03-18T17:35:44.316860+00:00,10.0,0.11,1
2026-03-18T17:35:44.524770+00:00,10.0,0.11,1
2026-03-18T17:35:44.736340+00:00,10.0,0.11,1
2026-03-18T17:35:44.945845+00:00,10.0,0.11,1
2026-03-18T17:35:45.156455+00:00,10.0,0.11,1
2026-03-18T17:35:45.366808+00:00,10.0,0.11,1
2026-03-18T17:35:45.577018+00:00,10.0,0.11,1
2026-03-18T17:35:45.792285+00:00,10.0,0.11,1
2026-03-18T17:35:46.001911+00:00,10.0,0.11,1
2026-03-18T17:35:46.215563+00:00,10.0,0.11,1
2026-03-18T17:35:46.426047+00:00,10.0,0.11,1
2026-03-18T17:35:46.637219+00:00,10.0,0.11,1
2026-03-18T17:35:46.849648+00:00,10.0,0.11,1
2026-03-18T17:35:47.060153+00:00,10.0,0.11,1
2026-03-18T17:35:47.268495+00:00,10.0,0.11,1
2026-03-18T17:35:47.480771+00:00,10.0,0.11,1
2026-03-18T17:35:47.692347+00:00,10.0,0.11,1
2026-03-18T17:35:47.903002+00:00,10.0,0.11,1
2026-03-18T17:35:48.113834+00:00,10.0,0.11,1
2026-03-18T17:35:48.323976+00:00,10.0,0.11,1
2026-03-18T17:35:48.531673+00:00,10.0,0.11,1
2026-03-18T17:35:48.740482+00:00,10.0,0.11,1
2026-03-18T17:35:48.951336+00:00,10.0,0.11,1
2026-03-18T17:35:49.162146+00:00,10.0,0.11,1
2026-03-18T17:35:49.371372+00:00,10.0,0.11,1
